Date,Actual,Predicted
20200910,-240.0,-175.2231553360156
20200911,-255.0,1.0203101341026675
20200914,-105.0,-1.0967186188595845
20200915,-105.0,0.18377121357005344
20200916,-195.0,0.5067976642796075
20200917,-230.0,-0.33812379193206304
20200918,-260.0,0.25636088917680366
20200923,-220.0,-0.34676351928253574
20200924,-170.0,0.0866755097251373
20200925,-225.0,1.466926440608331
20200929,-275.0,-40.55783394636092
20201001,-160.0,20.71668736977418
20201005,-310.0,-175.60210842321123
20201007,-235.0,12.43610090700585
20201008,-200.0,-12.671180075397821
20201009,-180.0,-0.17002702290616553
20201012,-85.0,31.32307291579997
20201013,-35.0,-69.81712539450176
20201014,5.0,-39.13188968491587
20201015,-35.0,-71.54097167517386
20201016,-90.0,-100.22061816124993
20201019,-100.0,114.79214766971408
20201020,-50.0,0.2251708329606288
20201021,50.0,-79.40462011043975
20201022,95.0,30.204455086850846
20201023,-20.0,-45.15492920938549
20201026,25.0,-32.83714502833233
20201027,-7.0,0.47359020446261224
20201028,116.0,0.34929656259815445
20201029,97.0,124.1934924763731
20201030,175.0,-88.62669319047858
20201102,90.0,-59.441933629039255
20201109,40.0,2.626422426025809
20201111,135.0,78.85954778277883
20201112,95.0,79.21043027403636
20201113,205.0,0.5051898649579145
20201116,360.0,52.74820496952916
20201117,-40.0,17.824969089114127
20201118,25.0,-96.86673254683849
20201119,390.0,-0.7630177403923901
20201120,430.0,9.336148114921043
20201124,150.0,-160.20104854999224
20201125,-220.0,68.57511613788259
20201126,100.0,0.16766121498632167
20201127,-320.0,0.10281767991836968
20201130,-219.0,10.574859101880909
20201201,-330.0,0.030173030035347437
20201204,-230.0,-196.8888875545608
20201208,-110.0,-72.29095666892432
20201209,-175.0,-21.56406950751946
20201210,-270.0,1.3064361953407584
20201211,-260.0,0.8849066268854852
20201214,-180.0,5.113202608507245
20201215,-175.0,-69.7357493423848
20201216,-205.0,-45.68931287092219
20201217,-210.0,-261.6177065027338
20201218,-200.0,-169.23796432734008
20201221,-10.0,-102.00318468688154
20201222,322.0,66.52464696329804
20201223,163.0,-72.63847042003742
20201224,228.0,0.9084924201676243
20201225,223.0,1.0975379858165588
20201230,70.0,0.6198106419386664
20210107,213.77,53.8282610551805
20210108,265.0,120.88389008044977
20210112,155.0,77.30175106814306
20210113,105.0,-3.3614670521605796
20210114,-235.0,-0.04989244470159379
20210115,85.0,0.46327906088811666
20210118,-45.0,-71.93841170379167
20210119,-290.0,24.637198965430304
20210120,-105.0,-1.5629699686378926
20210121,-65.0,-170.17060123084744
20210122,50.0,0.31368197273537496
20210125,110.0,-1.4172881649655786
20210126,145.0,-17.04045381491608
20210127,135.0,-8.879175603275916
20210128,-195.0,0.3615283563947414
20210201,-40.0,0.7812281861075925
20210203,210.0,-28.16998267035015
20210204,250.0,0.6381071032028806
20210205,280.0,1.059669386260357
20210208,20.0,1.6693794512152902
20210210,225.0,9.869304658993949
20210212,120.0,-103.0525666311858
20210215,130.0,-0.8696264817492901
20210216,-310.0,-71.05293795921843
20210217,130.0,81.09441942637578
20210218,130.0,-180.30588532226497
20210219,-160.0,1.1267380739906554
20210222,240.0,-38.1472320326967
20210224,-90.0,-36.21102819475779
20210226,-13.0,0.6536010320234287
20210301,-195.0,0.8466797447965211
20210302,168.0,2.7488781488678224
20210303,275.0,54.913439178389005
20210304,-265.0,0.6918725411414945
20210305,-275.0,123.61674871570882
20210309,-150.0,79.69932676634035
20210310,-80.0,-17.545295675923846
20210311,45.0,69.53512241992053
20210312,10.0,-122.72326232876341
20210315,-30.0,17.043277876613487
20210316,476.0,-0.2561082021109596
20210317,406.95,-5.932608724334418
20210318,220.0,-11.62598174264361
20210319,182.95,0.8270727880446875
20210322,375.0,-0.4314721718640983
20210323,225.0,-0.6859609876003421
20210324,-20.0,1.1810583444045573
20210325,35.0,180.71482465486267
20210326,-47.0,60.63581089084866
20210329,-125.0,-17.735369643362834
20210330,77.0,-17.35017233114331
20210401,105.0,-29.35221576123853
20210402,-40.0,-99.25452618864327
20210406,-71.78,1.9284696260983922
20210407,-320.0,32.51751225745935
20210408,-270.0,19.910433903454994
20210409,-190.0,43.380294220167464
20210412,50.0,11.143305577328807
20210413,325.0,-52.87043789681454
20210414,425.0,-0.5753008081305772
20210415,375.0,59.736243999418825
20210416,465.0,-22.81063514003633
20210419,475.0,142.66526522997216
20210420,110.0,1.2171411699786872
20210421,-106.78,0.9433986006795332
20210422,-220.0,1.5006284329956683
20210423,-380.0,-8.769582011590426
20210426,-291.0,-5.646355757177038
20210427,-350.0,-0.6395018481029411
20210428,-360.0,21.18006219007307
20210430,530.0,-176.62832959115468
20210506,540.0,14.552861275318193
20210510,575.0,0.9554955904923799
20210511,75.0,0.46760894464582203
20210512,330.0,113.89174513628649
20210513,-235.0,111.02077916940195
20210514,-40.0,-130.0308447137404
20210517,-230.0,1.102359746917456
20210518,-110.0,1.9042908381080832
20210519,-425.0,125.32093425419845
20210520,-60.0,110.98476748194054
20210521,-105.0,-70.03289317603704
20210524,-10.0,10.450503003586496
20210525,-155.0,0.5135338520181185
20210526,40.0,1.5397004512352779
20210527,-130.0,1.3789380339078687
20210528,-215.0,52.268806026225825
20210531,-300.0,1.503350866920985
20210601,-385.0,1.34862114296269
20210602,-225.0,21.822847687816758
20210607,-325.0,1.0220562412006982
20210608,-290.0,0.9773938972199913
20210609,-195.0,0.872707880821886
20210610,84.87,1.2819960979510192
20210611,355.0,2.653732352604151
20210614,285.0,1.1293904478256225
20210615,639.0,340.4356702876781
20210616,619.0,1.011469902031489
20210617,225.0,1.3994648127024436
20210618,345.0,-27.805985875193187
20210621,-150.0,88.32637377748908
20210622,-60.0,92.55815603368487
20210623,-315.0,0.5849633750152357
20210624,-285.0,185.7754169262202
20210625,-80.0,29.923662888462125
20210628,-61.0,62.40241796223552
20210629,158.0,332.4484086712801
20210701,108.15,23.454288196053078
20210702,290.0,-78.87627376866041
20210705,330.0,-0.1575844686730028
20210707,130.0,0.7163825448910606
20210709,80.0,0.247578682738535
20210712,20.0,8.124049111136403
20210713,175.0,144.3754293651809
20210714,315.0,0.7312063565107928
20210715,65.0,1.3033380200779077
20210716,80.0,152.31237973382838
20210719,-305.0,-66.64197133596312
20210720,-25.0,6.119148787684045
20210721,-310.0,63.68178753049356
20210726,-170.0,201.77422543701505
20210728,-390.0,67.68666065569461
20210729,-355.0,66.58014074842995
20210730,-331.0,0.18168576736029463
20210802,-166.0,-16.293272050879793
20210803,-65.0,51.10646921661434
20210805,-40.0,1.5545144604425563
20210806,-255.0,2.242549967084337
20210810,-130.0,-38.39903499650149
20210811,-80.0,6.139778932419386
20210812,-105.0,39.83448317382551
20210813,-30.0,136.38450850502468
20210816,5.0,-4.730453820131929
20210817,-210.0,158.4667551196827
20210818,-165.0,-21.099436721387537
20210819,-175.0,9.8812160344089
20210820,-30.0,5.6185634599731324
20210823,45.0,-8.215933187398173
20210824,99.0,-7.4995823986812855
20210825,132.0,228.22750381858353
20210826,150.0,-2.846528146501176
20210827,229.0,-1.2232290229176717
20210830,145.0,168.04277649206662
20210831,335.0,193.90424806938174
20210902,475.0,103.58110041802864
20210906,20.0,330.12413377324646
20210907,-115.0,-3.385276485528226
20210908,-50.0,-1.4353171893021541
20210909,-80.0,-1.9407102238244565
20210910,-185.0,0.03746319419781413
20210913,70.0,15.256492043268803
20210914,56.61,-24.252968266412545
20210915,255.0,2.898046979224488
20210916,211.61,4.6539008079589905
20210917,265.0,3.2245937001962592
20210921,-300.0,-0.9970367171507382
20210922,-210.0,4.475211242091627
20210924,25.0,118.46149717063538
20210927,255.0,135.4239960823692
20210928,75.0,391.40486589496294
20210929,28.47,124.09297439229009
20211004,420.0,113.73936087878064
20211005,-410.0,183.3909293796861
20211006,-295.0,1.0396631557759424
20211008,40.0,0.0956052939396026
20211011,110.0,-3.475455704678407
20211012,-130.0,-3.2911611747950165
20211013,150.0,2.4712544935889413
20211014,65.0,10.302915826326043
20211015,-50.0,153.06887714004284
20211018,-145.0,8.222151994026897
20211019,-75.0,6.9656819561340555
20211020,-5.0,50.83137432351458
20211022,140.0,-0.04077448768781944
20211025,65.0,0.6019258335769025
20211026,-11.53,0.1917337915905375
20211027,167.0,-36.11599244562128
20211028,43.47,49.80658214119686
20211029,120.0,60.35777329931136
20211101,-35.0,97.32886609402239
20211104,55.0,37.737909789392994
20211108,25.0,148.2550732015002
20211109,0.0,12.42331050909326
20211110,15.0,140.10953078957047
20211111,60.0,-82.50015789633028
20211112,-80.0,59.21825965286881
20211115,-245.0,-7.111467200185192
20211116,-205.0,1.0647189834519146
20211117,143.0,1.1106100870928275
20211118,430.0,-0.6220416231797006
20211119,403.0,-1.2647128209832843
20211122,443.0,-2.577279967162745
20211124,513.0,1.4354036605566036
20211125,515.0,141.83979512964203
20211126,295.0,338.60936219682657
20211129,-125.0,-8.295189077819062
20211130,205.0,108.98839084878338
20211206,47.17,4.420238792420131
20211208,-310.0,-66.79825520778462
20211210,-185.0,0.38501632810129416
20211213,-70.0,2.9547884531500905
20211214,-150.0,22.66550918408506
20211215,-65.0,-0.2567871025460386
20211216,315.0,40.429746519353856
20211217,345.0,0.4264633213507121
20211220,-120.0,0.31077181492424744
20211221,-125.0,0.4695496787379892
20211222,-305.0,85.51203333092077
20211223,-220.0,7.697083711042635
20211227,-22.83,26.27892404431619
20211228,-255.0,0.5153338963509624
20211229,173.0,0.5397833251554074
20211230,-420.0,117.45856535921902
20220112,95.0,83.90031510813407
20220114,110.0,1.1107507982582283
20220117,125.0,1.1933665317831
20220118,205.0,134.72976207066225
20220119,15.0,105.19191231622514
20220121,-220.0,172.19914564961465
20220124,-165.0,-2.1452318791578584
20220125,-15.0,55.85207262494114
20220126,-155.0,49.311629133666514
20220127,-5.0,58.18056767892877
20220128,35.6,193.93261595109885
20220131,47.0,-0.7869578577111955
20220209,95.0,1.02842006923166
20220210,260.0,4.820588371731782
20220214,30.0,-2.8255524433080703
20220215,-50.0,128.36584440426466
20220216,110.0,34.79423068765382
20220217,25.0,57.383148042380775
20220218,210.0,8.885528864934301
20220221,-165.0,43.93877182340471
20220222,-435.0,0.638777598051343
20220224,-75.0,49.3484606461625
20220225,35.0,81.41801325769077
20220228,381.0,-0.192815319858953
20220301,588.0,-76.97970924623391
20220308,-110.0,224.75252053079305
20220311,20.0,3.463390561330468
20220315,255.0,3.4279963957351582
20220316,178.61,3.122119161829184
20220318,160.0,38.964732819752705
20220322,125.0,-3.4340896812863195
20220324,-10.0,32.005362272359534
20220325,-335.0,26.231155969544318
20220331,-75.0,6.971006308713159
20220406,165.0,150.87806087409243
20220407,-235.0,126.39913515847333
20220408,-113.76,251.78298029257743
20220411,-300.0,3.0882992456194116
20220414,-210.0,39.7223533941945
20220415,-5.0,50.99126070765951
20220418,-150.0,2.498880789781649
20220420,100.0,-89.2718940872042
20220421,115.0,38.772568213672194
20220422,105.0,-94.09986474745747
20220425,-375.0,-10.843429512451959
20220426,-390.0,136.67401817344447
20220427,-30.0,5.461571288922964
20220506,160.0,-28.44723608199421
20220509,155.0,12.976705312063816
20220511,-120.0,25.75465781605278
20220512,-55.0,2.0067194851286416
20220513,65.0,38.882017012607676
20220516,-295.0,-134.8694076554284
20220517,-235.0,7.37422860060885
20220520,40.0,-62.75512986871713
20220523,-325.0,-43.91344827853283
20220524,-320.0,9.343773019879494
20220525,-145.0,5.379282471621656
20220527,74.0,6.188310551136162
20220530,39.0,16.304517791318403
20220531,85.0,-20.91951314618015
20220606,120.0,44.38901905773181
20220607,210.0,-67.24136079399464
20220608,300.0,-226.8711065324885
20220609,820.2,154.98682879926838
20220610,190.0,59.80127572497392
20220613,195.0,-524.8934208957459
20220614,25.0,169.33011655410897
20220615,135.0,282.71984160910483
20220616,140.0,246.91820296436882
20220617,-325.0,115.72104674429346
20220620,-145.0,-58.56383180407569
20220621,-70.0,98.52691701461363
20220622,-300.0,0.3334841861934241
20220624,5.0,134.5388134404301
20220627,-69.0,-118.20764251597325
20220628,-19.0,-13.542253230606393
20220701,-105.0,93.1510347676606
20220707,420.62,-0.4749513407786869
20220708,-195.0,9.615639560981762
20220711,-60.0,182.5205708506498
20220712,-70.0,18.38367253332802
20220713,-65.0,-18.032691427775532
20220714,10.0,15.136690066572354
20220715,10.0,-116.28219834966794
20220719,125.0,-42.75536252119414
20220720,-175.0,52.96707691726179
20220721,-370.0,21.524809106550464
20220722,-330.0,106.52986000246017
20220725,-245.0,-10.304348851889996
20220726,-225.0,89.0773706749869
20220727,-200.0,0.6097634635263576
20220728,-300.0,1.164898707004135
20220729,-171.0,97.40782654979455
20220801,-265.0,27.714775995506784
20220808,90.0,3.789243488901974
20220809,15.0,-8.897375082201183
20220810,130.0,231.46004045711902
20220812,60.0,-93.52418138402908
20220815,-160.0,1.1563262012754603
20220816,-140.0,5.76951378891719
20220817,-105.0,0.4528344540134263
20220818,-125.0,-0.24621990882872063
20220819,105.0,-20.71443861117119
20220822,-135.0,-0.6769830870952709
20220823,-57.0,0.09930926728629574
20220824,-87.0,0.09009519245816197
20220825,87.0,14.228972551411161
20220826,-5.0,-48.08458915693804
20220829,-153.0,57.56635559256162
20220830,-63.0,165.07042570405636
20220831,-155.0,79.85271027429323
20220901,-90.0,279.64329355006186
20220906,40.0,-6.84750637663345
20220907,55.0,-95.43126917645554
20220908,75.0,79.1678819713167
20220909,65.0,20.320296537517862
20220912,80.0,-0.35748706511295836
20220913,110.0,116.65583879973548
20220914,40.0,26.267269098159524
20220915,137.17,-80.64274427060417
20220916,80.0,21.033348727896694
20220920,170.0,0.0722106535199119
20220921,280.0,181.06374743345984
20220922,330.0,115.05668797064726
20220926,290.0,-161.51013236860607
20220928,-75.0,163.8654988878723
20220929,-95.0,8.910076260567596
20220930,95.0,114.92656877690679
20221003,350.0,120.49550733568726
20221005,65.0,18.772212501247004
20221007,15.0,54.524197393576344
20221011,-125.0,-5.414922044045651
20221012,5.0,-114.06654781694075
20221013,40.0,44.772965471631466
20221014,-165.0,-24.770140740010085
20221017,-245.0,-24.77993126889197
20221018,-170.0,1.4284490758755208
20221019,-185.0,1.184158286583987
20221020,-240.0,0.055586577873373205
20221021,70.86,0.03968242474861619
20221024,-255.0,80.25232281901039
20221025,-195.0,-4.445831035351437
20221026,-390.0,0.8623484048364491
20221027,-405.0,0.8605205129221205
20221028,-40.0,0.8590722116231098
20221031,-340.0,-33.25854307083127
20221102,-105.0,-17.859092587675068
20221108,-85.0,-23.44537195764099
20221110,10.0,1.0155338756291048
20221111,-390.0,-9.933753230676695
20221114,-360.0,-692.3064997544872
20221115,-210.0,-81.24789045077601
20221116,-280.0,3.4981937127930753
20221117,-235.0,-0.44927639756496945
20221118,-265.0,-0.7659433961050082
20221121,-180.0,102.93622256434016
20221122,-135.0,-30.778898706392027
20221124,94.0,73.85039973799977
20221125,48.0,-124.06286996061954
20221128,-79.0,-20.787320552512334
20221129,-191.0,40.04247955044157
20221130,-80.0,-141.54322621786244
20221201,-20.0,63.8395740671096
20221202,-200.0,-125.28469717302256
20221205,-130.0,-97.74683427137259
20221206,-150.0,-0.11114894464235839
20221207,34.96,-167.31633125221833
20221209,-175.0,-158.29192280238047
20221212,310.0,-27.618429723299762
20221213,35.0,-147.1202405803046
20221214,75.0,-191.344050382048
20221215,170.0,-197.83090760470094
20221216,585.0,-0.12259814226818294
20221219,145.0,-5.791405483090828
20221220,225.0,-1.0310694220780166
20221221,-225.0,-150.23128496688122
20221222,-185.0,-85.92160137116888
20221223,-165.0,-174.59152341717535
20221226,-197.0,-59.99874585282424
20221227,243.0,-118.76993938199797
20221228,-215.0,-61.97930514871257
20221229,-292.0,-153.9597034744667
