Date,pred,proba,label
20201022,0,0.3816927623565434,1
20201023,0,0.496632274825696,0
20201026,0,0.31812528576650295,1
20201027,1,0.7832840648960304,0
20201028,1,0.578779538919875,1
20201029,1,0.6225077361573199,1
20201030,0,0.19623929531015039,1
20201102,0,0.31515264111421354,1
20201109,0,0.3289368200284711,1
20201111,0,0.07365383649729396,1
20201112,1,0.5079266887125962,1
20201113,1,0.5480850170773798,1
20201116,0,0.007456462445357977,1
20201117,0,0.0033649578000781214,0
20201118,0,0.04319777144364385,1
20201119,0,0.039774922888619196,1
20201120,0,0.3225646082469336,1
20201124,0,0.011362523697262683,1
20201125,1,0.9361547214660805,0
20201126,0,0.3993011803777161,1
20201127,0,0.0007409892705906245,0
20201130,0,0.40718826446127226,0
20201201,0,0.025718486473317773,0
20201204,0,5.2789597406855544e-05,0
20201208,0,0.019046277371376784,0
20201209,0,2.349625010404892e-05,0
20201210,0,0.3814725673677162,0
20201211,0,0.28789407880820317,0
20201214,1,0.5517110819633354,0
20201215,0,0.11684789369362364,0
20201216,0,0.4124103583387749,0
20201217,0,0.10074470081342171,0
20201218,0,0.026460578910343747,0
20201221,0,0.046802178472690345,0
20201222,0,0.01274231021446901,1
20201223,0,0.023524182477736636,1
20201224,0,0.14407562102679197,1
20201225,0,0.012256054282459685,1
20201230,0,0.322611223960491,1
20210107,0,0.45418655141199515,1
20210108,0,0.418994940672932,1
20210112,0,0.2532256636911521,1
20210113,1,0.5054614011127184,1
20210114,0,0.2760664252854725,0
20210115,0,0.2999284425971287,1
20210118,0,0.20265488593982,0
20210119,0,0.44819397877993544,0
20210120,0,0.35802140787790154,0
20210121,0,0.2914012160123711,0
20210122,0,0.281328836467836,1
20210125,0,0.2600765914621096,1
20210126,0,0.17047125172141225,1
20210127,0,0.3713447191609947,1
20210128,0,0.37739196110327833,0
20210201,0,0.1385596326626858,0
20210203,0,0.22794203041854683,1
20210204,0,0.1862886570304894,1
20210205,0,0.4739395862588841,1
20210208,0,0.29696479892755573,1
20210210,0,0.4696352229442488,1
20210212,0,0.06109464095673928,1
20210215,0,0.32486462429350055,1
20210216,0,0.21451138815427506,0
20210217,0,0.3360633481198588,1
20210218,0,0.04819754211147455,1
20210219,0,0.0893534883621793,0
20210222,1,0.5705960497036079,1
20210224,1,0.6995759363773697,0
20210226,0,0.2823848479131467,0
20210301,0,0.3667786346305517,0
20210302,0,0.39261534732917797,1
20210303,1,0.8655520734500344,1
20210304,1,0.8686956617617161,0
20210305,1,0.8657084674254276,0
20210309,0,0.33151078064418055,0
20210310,0,0.304326843095056,0
20210311,0,0.3028487802871792,1
20210312,0,0.034977766098931294,1
20210315,1,0.5153281863194774,0
20210316,0,0.16488851152073503,1
20210317,0,0.23227192875652655,1
20210318,0,0.22136498370019597,1
20210319,0,0.058196494814540804,1
20210322,0,0.27218717173480733,1
20210323,1,0.5968020057543465,1
20210324,1,0.7225751426239957,0
20210325,1,0.78616973793462,1
20210326,0,0.4205267950166239,0
20210329,1,0.8911854994442984,0
20210330,0,0.46688041504987,1
20210401,0,0.3520970411371332,1
20210402,1,0.6135477960370864,0
20210406,1,0.5320761256299474,0
20210407,0,0.03909699135612367,0
20210408,0,0.0986108239336089,0
20210409,0,0.12223060407038307,0
20210412,1,0.5078506597580531,1
20210413,0,0.36903093980147195,1
20210414,0,0.30412562526230497,1
20210415,1,0.8723517006374618,1
20210416,0,0.09414260374422333,1
20210419,1,0.5596146386132508,1
20210420,1,0.7880998736941282,1
20210421,1,0.8449207141146956,0
20210422,1,0.7040995496177578,0
20210423,1,0.7081384021976499,0
20210426,0,0.23520674996689686,0
20210427,1,0.8060715244853363,0
20210428,0,0.37894989605450047,0
20210430,0,0.287452518134892,1
20210506,1,0.6100036977255824,1
20210510,1,0.8641185782961733,1
20210511,1,0.5081526140983527,1
20210512,1,0.6031399094475993,1
20210513,0,0.3698471219075101,0
20210514,0,0.22053838588839836,0
20210517,0,0.1798895145577696,0
20210518,0,0.021828351277987754,0
20210519,0,0.21658947683706378,0
20210520,1,0.5443277830355776,0
20210521,0,0.24240330560619588,0
20210524,1,0.5713690939958437,0
20210525,1,0.6046219549877875,0
20210526,0,0.42866501365727677,1
20210527,1,0.5968421951676846,0
20210528,0,0.4995365472241695,0
20210531,1,0.9511642787210063,0
20210601,0,0.0182824287215188,0
20210602,0,0.09776045178667093,0
20210607,1,0.6204803851888361,0
20210608,1,0.5377649842634433,0
20210609,0,0.4600504298076084,0
20210610,0,0.44257629868526027,1
20210611,1,0.8861383891773466,1
20210614,1,0.637257869386897,1
20210615,0,0.3508919218043272,1
20210616,0,0.04486258428189536,1
20210617,0,0.4739381593141358,1
20210618,0,0.39895881954446183,1
20210621,1,0.5658115317226468,0
20210622,1,0.656991422737995,0
20210623,0,0.21125448701596572,0
20210624,1,0.9984530161702423,0
20210625,0,0.4979303851509867,0
20210628,1,0.7211025727623283,0
20210629,1,0.522663145347654,1
20210701,1,0.5195521995343539,1
20210702,1,0.6536745689647676,1
20210705,0,0.2032785748926255,1
20210707,0,0.24613049569014792,1
20210709,0,0.18470881280802887,1
20210712,1,0.5250872195896226,1
20210713,0,0.2951010625189476,1
20210714,0,0.27925877380197217,1
20210715,0,0.2194133841629141,1
20210716,1,0.8869960103080126,1
20210719,0,0.28727098453949557,0
20210720,0,0.36530214858089166,0
20210721,0,0.16289800081258357,0
20210726,1,0.9554261569571909,0
20210728,0,0.38546699395138256,0
20210729,0,0.26204700096666605,0
20210730,0,0.09261658098841874,0
20210802,0,0.24119261379035467,0
20210803,1,0.6690407496726899,0
20210805,0,0.471879077668616,0
20210806,1,0.5959693204960612,0
20210810,0,0.0904977748740792,0
20210811,0,0.10290799304959719,0
20210812,0,0.24345081628935886,0
20210813,0,0.4827513202391523,0
20210816,1,0.7278087694178547,1
20210817,0,0.3970467740630906,0
20210818,0,0.18159032338526843,0
20210819,0,0.4753882214309368,0
20210820,1,0.7367075712384554,0
20210823,1,0.9999621304166042,1
20210824,1,0.6119528997128539,1
20210825,1,0.988647450998283,1
20210826,1,0.5832183070121685,1
20210827,1,0.8057585184697682,1
20210830,1,0.9241532115453925,1
20210831,0,0.4635150848293125,1
20210902,1,0.9993470352499928,1
20210906,1,0.8873472575128453,1
20210907,1,0.9008656425705183,0
20210908,0,0.20617491040279531,0
20210909,0,0.2997774651856467,0
20210910,1,0.6438645823452898,0
20210913,1,0.7611380081938754,1
20210914,1,0.8986651017013086,1
20210915,0,0.4625258179255903,1
20210916,1,0.7060737769961565,1
20210917,1,0.8358435575467539,1
20210921,0,0.006957004130785248,0
20210922,1,0.9965873383555732,0
20210924,0,0.13210139994737496,1
20210927,1,0.9752060325028595,1
20210928,1,0.672293400991734,1
20210929,1,0.6667514038458512,1
20211004,0,0.2592486267028364,1
20211005,1,0.5547715604735038,0
20211006,0,0.3057629564158561,0
20211008,1,0.9999998050668892,1
20211011,0,0.4926480142337848,1
20211012,1,0.7563216633136131,0
20211013,0,0.44382941394799924,1
20211014,1,0.9876590823127815,1
20211015,1,0.8187651878550726,0
20211018,0,0.34658964726037367,0
20211019,1,0.5967723255514262,0
20211020,0,0.08914315301500574,0
20211022,0,0.3236828595000049,1
20211025,0,0.0932170873878917,1
20211026,0,0.39813802488980504,0
20211027,1,0.9997893298478726,1
20211028,1,0.8951591938858383,1
20211029,1,0.5114623607562032,1
20211101,0,0.12338795393958615,0
20211104,0,0.031564912776753815,1
20211108,1,0.653627040570213,1
20211109,1,0.6818672943993337,0
20211110,0,0.2718659920167953,1
20211111,0,0.47967815498686006,1
20211112,1,0.5617181731236778,0
20211115,1,0.5303635733369321,0
20211116,0,0.45235980913646034,0
20211117,0,0.05294304107155225,1
20211118,0,0.16460983749796315,1
20211119,0,0.39815348597047195,1
20211122,1,0.8612561883124745,1
20211124,0,0.008006155934977575,1
20211125,0,0.43311113303293847,1
20211126,1,0.6728743718873966,1
20211129,1,0.5273364432843742,0
20211130,1,0.9432484715795949,1
20211206,1,0.9857151580904093,1
20211208,0,0.006261988792094908,0
20211210,0,0.04365270812929922,0
20211213,0,0.47913288572978624,0
20211214,0,0.46760890695247403,0
20211215,0,0.3396158082107198,0
20211216,1,0.6719064342865014,1
20211217,1,0.5525619768099495,1
20211220,0,0.4494708514759585,0
20211221,1,0.5870383989099834,0
20211222,0,0.41475360319185395,0
20211223,1,0.8982949179011585,0
20211227,0,0.3480795642780937,0
20211228,0,0.46004120903386514,0
20211229,0,0.49322546628638253,1
20211230,1,0.7923681577405199,0
20220112,1,0.7684988150991426,1
20220114,1,0.9166169717443742,1
20220117,1,0.6444715365545245,1
20220118,0,0.40257401246301905,1
20220119,0,0.46929125828599977,1
20220121,1,0.5403846013184089,0
20220124,0,0.4898926675072726,0
20220125,1,0.9781106115911679,0
20220126,1,0.6590906819920793,0
20220127,1,0.9589692603195193,0
20220128,1,0.7628200302523824,1
20220131,0,0.2823048675939387,1
20220209,0,0.4856840739591483,1
20220210,1,0.7056158388146683,1
20220214,1,0.6319131714735126,1
20220215,1,0.6852548649488845,0
20220216,1,0.5676512300027008,1
20220217,0,0.46443562578749353,1
20220218,1,0.6358770096343277,1
20220221,1,0.7012085099043486,0
20220222,1,0.8759676909598623,0
20220224,0,0.45411090919250824,0
20220225,1,0.6635037351219719,1
20220228,0,0.4785001380020724,1
20220301,1,0.7591354667053135,1
20220308,1,0.7710212830342272,0
20220311,1,0.627748469637972,1
20220315,0,0.46136517330341026,1
20220316,0,0.4167221332023438,1
20220318,0,0.3629239842083026,1
20220322,1,0.8041624921226934,1
20220324,0,0.24753560747349837,0
20220325,0,0.3860843319425897,0
20220331,1,0.771396323805282,0
20220406,1,0.5661828312203274,1
20220407,0,0.40682600666814583,0
20220408,1,0.5778385083225279,0
20220411,1,0.6192609651225972,0
20220414,1,0.6130216603576207,0
20220415,1,0.6188828742609888,0
20220418,0,0.41106277865886565,0
20220420,1,0.5747746198425302,1
20220421,0,0.3595933809846611,1
20220422,1,0.5890338960376833,1
20220425,0,0.3686476402045761,0
20220426,1,0.8937361015103787,0
20220427,1,0.8564304529309853,0
20220506,1,0.6282861991789008,1
20220509,1,0.5515302605900645,1
20220511,1,0.7036779944522081,0
20220512,0,0.4420964437469067,0
20220513,1,0.7656566671219067,1
20220516,0,0.31663104512727086,0
20220517,0,0.3622678523420088,0
20220520,1,0.5095045403831527,1
20220523,1,0.6966199550185522,0
20220524,1,0.6354415233909004,0
20220525,1,0.8124643242202286,0
20220527,1,0.920005394657532,1
20220530,0,0.2739484150122145,1
20220531,1,0.9991025164050319,1
20220606,0,0.4785409060942855,1
20220607,0,0.4873470766226377,1
20220608,0,0.18377371591324967,1
20220609,0,0.40833000749064563,1
20220610,1,0.5668790502022811,1
20220613,0,7.158682405234006e-06,1
20220614,1,0.5449507155138003,1
20220615,1,0.8506657791131108,1
20220616,1,0.7281270423528564,1
20220617,1,0.734077155449188,0
20220620,0,0.2097502757956635,0
20220621,1,0.6876998049497538,0
20220622,1,0.7502735861417766,0
20220624,1,0.8963411716849111,1
20220627,1,0.5326362215287359,0
20220628,1,0.7642497349928392,0
20220701,1,0.5819302571082166,0
20220707,1,0.755121287197776,1
20220708,1,0.7735742410840463,0
20220711,1,0.6566956167332042,0
20220712,1,0.6825870384217274,0
20220713,0,0.40602033269991067,0
20220714,1,0.836669330016572,1
20220715,1,0.5415661021886425,1
20220719,0,0.20584078665345704,1
20220720,0,0.4579860684501334,0
20220721,0,0.4174346419997724,0
20220722,0,0.47386189736704637,0
20220725,0,0.36949175400366896,0
20220726,1,0.5283105510140775,0
20220727,1,0.5343221706101311,0
20220728,0,0.42054679254306265,0
20220729,0,0.3938066490692421,0
20220801,0,0.3206303001492849,0
20220808,1,0.5062150614349616,1
20220809,1,0.5480107475031906,1
20220810,1,0.5085056971535791,1
20220812,1,0.8887131997969162,1
20220815,1,0.8723978962935401,0
20220816,1,0.6367073468417904,0
20220817,0,0.2688993559014385,0
20220818,1,0.9228311032463776,0
20220819,1,0.9853802051319236,1
20220822,1,0.6636552951516872,0
20220823,1,0.6979568126903085,0
20220824,0,0.40129672603492217,0
20220825,0,0.25199850448545924,1
20220826,0,0.43631997320074545,0
20220829,1,0.5910821586460717,0
20220830,1,0.5090995479377326,0
20220831,1,0.5438257701192718,0
20220901,1,0.7546011326411586,0
20220906,0,0.40523831748052774,1
20220907,0,0.3595111936448988,1
20220908,1,0.5149798992233567,1
20220909,0,0.44708846670147845,1
20220912,0,0.3926429321207747,1
20220913,0,0.42543605831439074,1
20220914,1,0.6513958426356886,1
20220915,1,0.5581759962354194,1
20220916,1,0.7068640744518727,1
20220920,0,0.49735552104347286,1
20220921,1,0.9828465109281146,1
20220922,1,0.6382118408002946,1
20220926,0,0.44347663927603803,1
20220928,1,0.8132777307263421,0
20220929,1,0.6547545960327715,0
20220930,1,0.8898854311560697,1
20221003,1,0.5344194971434054,1
20221005,0,0.3482377220414262,1
20221007,0,0.25964341342090885,1
20221011,0,0.4049025939732216,0
20221012,1,0.7516800817507203,1
20221013,0,0.491868359091062,1
20221014,0,0.3993235602070128,0
20221017,0,0.37783276241467434,0
20221018,1,0.5054130321904692,0
20221019,0,0.2535857794717493,0
20221020,0,0.470389673945307,0
20221021,0,0.16905180213095408,1
20221024,0,0.17604880058867053,0
20221025,1,0.5111140900958158,0
20221026,0,0.17134699751120977,0
20221027,0,0.4488895448847925,0
20221028,1,0.6324353701218469,0
20221031,0,0.464668732166531,0
20221102,1,0.6021894194372818,0
20221108,0,0.21852820159609226,0
20221110,0,0.381798874188523,1
20221111,0,0.23272860179888433,0
20221114,0,0.09946767849655132,0
20221115,0,0.24642198624127118,0
20221116,0,0.20719094972987145,0
20221117,0,0.0022172041910710257,0
20221118,0,0.426080254827159,0
20221121,1,0.8949644099020511,0
20221122,0,0.05847469451814617,0
20221124,0,0.17352101038149423,1
20221125,0,0.18534318613324213,1
20221128,0,0.26725883127736505,0
20221129,0,0.48416898284339627,0
20221130,0,0.11503673795117221,0
20221201,1,0.8135767360817173,0
20221202,1,0.801721326487805,0
20221205,0,0.44336947713486463,0
20221206,0,0.19219565679169584,0
20221207,0,0.09412219120862828,1
20221209,0,0.18438497944766838,0
20221212,0,0.2403933989999891,1
20221213,0,0.37568617501972607,1
20221214,0,0.21773358822299235,1
20221215,0,5.090187818672198e-08,1
20221216,0,0.3419591947891578,1
20221219,1,0.6760662626971293,1
20221220,0,0.35775308349035845,1
20221221,0,0.12971715341403603,0
20221222,1,0.5215474393204141,0
20221223,0,0.4856240912584374,0
20221226,0,0.2487354631072845,0
20221227,1,0.8762222024874216,1
20221228,0,0.06269928412692062,0
20221229,0,0.41543325473511766,0
